Year,Month,a1b.bccr_bcm2_0.1,a1b.cccma_cgcm3_1.1,a1b.cccma_cgcm3_1.2,a1b.cccma_cgcm3_1.3,a1b.cccma_cgcm3_1.4,a1b.cccma_cgcm3_1.5,a1b.cnrm_cm3.1,a1b.csiro_mk3_0.1,a1b.gfdl_cm2_0.1,a1b.gfdl_cm2_1.1,a1b.giss_model_e_r.2,a1b.giss_model_e_r.4,a1b.inmcm3_0.1,a1b.ipsl_cm4.1,a1b.miroc3_2_medres.1,a1b.miroc3_2_medres.2,a1b.miroc3_2_medres.3,a1b.miub_echo_g.1,a1b.miub_echo_g.2,a1b.miub_echo_g.3,a1b.mpi_echam5.1,a1b.mpi_echam5.2,a1b.mpi_echam5.3,a1b.mri_cgcm2_3_2a.1,a1b.mri_cgcm2_3_2a.2,a1b.mri_cgcm2_3_2a.3,a1b.mri_cgcm2_3_2a.4,a1b.mri_cgcm2_3_2a.5,a1b.ncar_ccsm3_0.1,a1b.ncar_ccsm3_0.2,a1b.ncar_ccsm3_0.3,a1b.ncar_ccsm3_0.5,a1b.ncar_ccsm3_0.6,a1b.ncar_ccsm3_0.7,a1b.ncar_pcm1.1,a1b.ncar_pcm1.2,a1b.ncar_pcm1.3,a1b.ncar_pcm1.4,a1b.ukmo_hadcm3.1,a2.bccr_bcm2_0.1,a2.cccma_cgcm3_1.1,a2.cccma_cgcm3_1.2,a2.cccma_cgcm3_1.3,a2.cccma_cgcm3_1.4,a2.cccma_cgcm3_1.5,a2.cnrm_cm3.1,a2.csiro_mk3_0.1,a2.gfdl_cm2_0.1,a2.gfdl_cm2_1.1,a2.giss_model_e_r.1,a2.inmcm3_0.1,a2.ipsl_cm4.1,a2.miroc3_2_medres.1,a2.miroc3_2_medres.2,a2.miroc3_2_medres.3,a2.miub_echo_g.1,a2.miub_echo_g.2,a2.miub_echo_g.3,a2.mpi_echam5.1,a2.mpi_echam5.2,a2.mpi_echam5.3,a2.mri_cgcm2_3_2a.1,a2.mri_cgcm2_3_2a.2,a2.mri_cgcm2_3_2a.3,a2.mri_cgcm2_3_2a.4,a2.mri_cgcm2_3_2a.5,a2.ncar_ccsm3_0.1,a2.ncar_ccsm3_0.2,a2.ncar_ccsm3_0.3,a2.ncar_ccsm3_0.4,a2.ncar_pcm1.1,a2.ncar_pcm1.2,a2.ncar_pcm1.3,a2.ncar_pcm1.4,a2.ukmo_hadcm3.1,b1.bccr_bcm2_0.1,b1.cccma_cgcm3_1.1,b1.cccma_cgcm3_1.2,b1.cccma_cgcm3_1.3,b1.cccma_cgcm3_1.4,b1.cccma_cgcm3_1.5,b1.cnrm_cm3.1,b1.csiro_mk3_0.1,b1.gfdl_cm2_0.1,b1.gfdl_cm2_1.1,b1.giss_model_e_r.1,b1.inmcm3_0.1,b1.ipsl_cm4.1,b1.miroc3_2_medres.1,b1.miroc3_2_medres.2,b1.miroc3_2_medres.3,b1.miub_echo_g.1,b1.miub_echo_g.2,b1.miub_echo_g.3,b1.mpi_echam5.1,b1.mpi_echam5.2,b1.mpi_echam5.3,b1.mri_cgcm2_3_2a.1,b1.mri_cgcm2_3_2a.2,b1.mri_cgcm2_3_2a.3,b1.mri_cgcm2_3_2a.4,b1.mri_cgcm2_3_2a.5,b1.ncar_ccsm3_0.1,b1.ncar_ccsm3_0.2,b1.ncar_ccsm3_0.3,b1.ncar_ccsm3_0.4,b1.ncar_ccsm3_0.5,b1.ncar_ccsm3_0.6,b1.ncar_ccsm3_0.7,b1.ncar_pcm1.2,b1.ncar_pcm1.3,b1.ukmo_hadcm3.1,
1965,7,47331,27382,40387,48755,36722,73923,31724,66968,21084,32059,35854,31484,46854,19973,29409,34928,88170,63492,42909,31595,71038,45232,36813,36977,21647,24335,58297,58260,81587,51395,44231,13490,24096,95330,60838,36031,44839,24275,46837,58254,22722,53403,55983,33717,83100,28707,75754,17268,33678,70399,43538,17905,33753,35229,101774,65981,32052,30059,80021,69405,40573,34802,20540,29973,62302,65398,86529,48771,46253,63467,66522,30747,38305,22548,29406,57599,30411,49118,54578,39135,64362,23588,57810,21732,37731,70661,38022,18491,28253,38189,108611,71782,37685,31167,73749,55814,45386,39597,23277,31507,52524,56568,63965,52113,45234,51963,12878,25956,113438,29646,51841,33412
1965,8,15992,12263,15667,20900,12580,21630,15782,18449,10348,14881,13233,11930,20310,10816,15787,18157,28667,27502,18282,12799,25463,17574,14176,15066,12327,10182,19142,19754,25759,15488,17180,8163,11347,32614,19039,13502,14089,10156,15705,17273,11076,17247,21690,13330,23088,13956,20212,9684,13431,22076,21275,10442,16346,19342,29150,26465,16662,12881,25107,21467,14725,14945,11747,9887,19743,20373,24535,14456,17406,22475,19195,12341,13988,9608,12572,19021,12350,16323,19843,14397,21769,13800,17130,9948,14118,21842,18534,11328,14420,18626,32687,30558,17570,12675,26849,20464,15235,15231,12777,10651,18530,21914,21596,15495,16680,20746,8029,12147,36193,12578,14856,13110
1965,9,10501,7922,9794,12265,11114,11923,10793,9630,8842,9154,8644,8090,12065,10258,10065,11105,14288,13429,13909,8641,13587,10552,9619,9457,10207,9035,12833,10951,13070,9329,9968,11009,8533,12988,15780,9891,9959,7094,9170,11177,7610,10118,12524,10208,12403,11784,10140,8755,9967,11671,13470,7495,10251,11212,15118,13354,12712,9057,13907,10854,9968,10335,8704,7964,11015,10912,14017,9343,11305,16464,14290,8653,9109,7590,8338,11278,8081,10388,12719,10677,12127,10451,9105,7714,9817,11557,11507,9513,9469,11592,16177,14120,11706,9244,14905,10262,9876,9907,8682,9532,12559,11190,12490,9041,10144,14761,14325,8790,14364,9139,9309,8438
1965,10,9862,6635,8459,8620,11448,10214,12392,7812,10070,11344,8939,6383,9896,12190,19761,11188,10804,13013,17801,8282,10585,8619,13909,25962,8724,7669,12348,9553,12026,8549,9460,12738,8310,9043,16842,8856,8027,6685,7728,12987,6414,7731,8879,11141,11206,12167,8129,8758,9014,9025,11122,14482,20718,10107,11304,11244,20593,8194,9691,9370,12858,19913,8158,8670,11663,8897,12390,7920,9521,14941,17131,9832,8195,6821,11947,13155,6662,7706,8902,11049,10555,11811,8991,9925,9945,9264,9779,11934,22409,12003,12568,15919,18096,8482,11889,9413,12757,12241,8373,7826,11082,12083,10334,7726,9508,13376,11842,8822,9480,8810,8238,9604
1965,11,18279,6497,7629,8699,10597,12378,10852,9798,9890,10322,8649,6166,10690,10004,20665,13032,11200,15359,19573,7231,13073,8600,11302,19773,9322,7147,10512,14712,14926,8561,8521,13416,10439,8809,16620,13263,8232,7980,12375,17498,6434,8353,9695,11246,12051,11218,9410,9314,10621,8821,10462,10383,17037,12223,11450,16197,20481,7084,13319,8687,11621,17270,8862,8109,11263,14863,14228,9055,9181,20325,15813,14367,8001,7978,11394,17383,6536,7697,9253,12268,11633,11185,8593,9897,10488,8799,9794,10271,20076,12255,12123,15212,21920,7325,13693,9288,12881,23463,9231,7937,10694,14342,14454,9210,9308,18130,12323,9761,8962,11151,7625,9874
1965,12,17172,6392,9395,9053,13006,9897,9654,9853,8870,10647,8562,6384,10539,9716,16290,11780,9957,12791,15153,6894,11293,8408,10274,15980,8302,7719,9731,13178,12487,9155,9301,11523,9003,11513,14118,12910,7694,8045,11174,16497,5972,8421,9935,13279,11513,9338,9783,8304,10493,8046,11186,10158,16594,10701,10693,12128,17550,6854,10440,8548,10669,14804,8411,7648,9914,11464,12919,8220,9108,18049,14532,11168,7996,9648,10761,17455,6422,9473,9396,12808,9794,9452,10004,8463,9724,7908,9684,9922,18351,12141,11174,13848,16079,7142,12729,8802,11408,15055,7365,8037,9254,13093,12001,9085,9109,15221,10589,8727,11337,11873,8212,10847
1966,1,14040,6948,8637,8449,10128,9185,9015,9438,8500,10427,8427,7727,11123,8725,13722,11335,10765,11003,15442,6908,10178,8637,9489,14454,7486,7329,8745,11823,11247,7947,8561,12761,15116,12162,13520,12727,9434,7992,11175,13502,6625,8475,8894,10372,10038,8900,9535,7804,9811,8380,12352,8771,14139,11143,10896,11039,15198,6736,9610,8522,9786,13734,7598,8542,8989,10688,10297,8137,8596,15421,13413,10793,8068,8256,10698,13632,6758,8116,9198,11498,9081,9271,9435,8776,9620,7885,10108,8466,15317,11306,11218,12125,15787,7361,11521,8551,11293,14728,7538,7612,8606,11861,10252,7753,8671,13785,12950,11102,12375,10332,8056,14899
1966,2,13025,7491,11134,9682,10026,10048,8477,10361,8021,9729,10377,8198,12839,8149,12886,10815,17095,11985,15638,8295,10086,9467,9517,16910,7336,7258,13153,10209,11056,7381,8338,13076,11829,13590,13359,14830,8737,7754,9878,12610,9304,9693,10222,11129,10198,8910,9852,7626,9734,10707,11618,8481,13109,10247,13200,10681,17354,7834,9806,9273,12605,16679,7203,7903,10483,9890,10082,7229,8303,14728,13461,13102,9014,8670,12950,12788,7639,9397,11874,11140,9234,8537,9892,8096,10228,9924,11875,7904,13130,10751,12746,11449,21406,7560,10360,8695,12242,15332,7081,7838,11356,10316,9936,7761,8143,13137,11710,11776,11469,12417,8780,11056
1966,3,14153,10600,16430,13168,15088,10731,9191,11980,9156,10064,14922,8804,14105,8174,12391,11765,17707,14364,21643,8382,11684,10126,15555,17923,9758,8046,15135,11534,12707,8483,10365,15086,14151,19478,16754,12493,11096,9669,10584,13546,8107,15003,14437,15797,12318,9169,13990,8485,9051,9740,14614,8352,12969,11286,17485,13043,23649,7934,11597,12466,16359,16258,10687,9052,14516,12475,11657,8392,10731,15800,13577,13954,11430,11140,13443,14179,8537,15697,12635,13477,10729,10131,16582,9177,9477,10407,15723,8337,13679,12584,18571,13086,25055,7923,11499,11425,13708,17634,8882,8377,14109,12142,11189,8387,9018,14272,16883,17418,18458,13741,10740,12655
1966,4,18424,13759,21312,20317,22358,14583,11308,18563,10365,14448,19204,13355,21053,9889,16524,19824,25281,18829,43621,13556,13532,17640,13943,37286,11306,18537,22721,18664,17384,13330,12559,39169,32527,25123,23179,18299,13464,15871,14092,19695,12700,19849,21354,20999,18280,12394,17995,10864,14071,11522,25553,11506,20425,17618,23965,15879,40218,11204,15412,21259,21791,30738,14644,11504,21548,20216,19476,12782,10884,17630,34601,19349,15795,15987,17088,23901,14283,23493,18949,26223,16417,14754,20238,11856,13383,11548,20629,10056,20635,16656,21281,19777,41687,9870,16239,17691,14597,26502,12983,15371,21899,18879,20917,12609,17779,17183,30389,35829,29725,21566,13014,20133
1966,5,53346,21917,40695,38382,49988,33767,30180,40512,21936,29583,38050,27965,89812,20239,38482,33295,43115,45703,77297,20572,40337,44899,41007,68983,20227,38830,33600,45770,51762,22244,25927,57487,57002,56249,38102,58081,32596,45547,40695,42974,24741,56867,46842,57016,41216,25152,38749,20489,28186,35305,61963,23378,51630,34084,46370,38690,82188,24434,33872,46629,42065,99868,26314,26375,35395,51526,44888,22166,27835,42210,53093,59881,26501,38145,43899,41718,22127,58200,34090,52418,32759,29431,48174,32573,33056,27588,61400,23166,40007,40556,45773,43914,63009,24797,39694,51328,30362,90708,20352,24051,27544,45669,53216,18748,32659,36636,52232,87071,52534,42702,31847,47848
1966,6,58869,49110,108953,74529,106154,58744,34930,73242,52326,55416,86448,48163,123155,49017,97605,85547,76551,54377,116052,23465,90702,92962,98046,107146,60354,55539,47045,79011,66293,64838,69053,56028,127901,105098,76049,83754,64965,92035,90402,69592,76191,82438,80807,117829,64288,39264,61673,46124,49725,80759,123336,57473,100090,103477,76081,58992,124430,23347,65152,80400,88209,102996,41885,57491,60410,78979,67555,55626,51478,56841,54491,86363,68097,88189,81820,59041,72751,99971,78739,121678,59402,32517,57274,41738,47790,57623,121710,59321,77733,71623,74617,52109,120633,23179,71290,88297,94779,105594,57750,55892,67295,87535,67642,47046,52951,63922,53105,98718,87095,82197,77196,75969
1966,7,37241,64480,91849,42309,71657,26830,15692,57053,25576,36519,52758,50862,51584,33211,71564,59995,52893,21564,83486,13156,44768,43776,72723,57465,31819,25455,42915,60025,33699,40792,58172,66504,76040,79690,38899,57561,43059,52869,35740,36895,43425,96614,31761,56536,22390,16424,69339,30043,43534,45137,60100,25556,64967,51815,42920,27047,81195,12186,65750,51321,66571,47021,40950,29357,32752,58314,34190,40906,69166,25690,33019,43264,43601,58893,57827,42093,45142,83993,38388,58858,30283,16596,55504,26932,39056,65352,63012,25650,81206,71090,51573,27367,89545,12140,51855,39384,80210,51326,39929,33413,32577,45916,33764,55284,61720,31301,72953,75323,104918,65287,39604,31136
1966,8,18666,20901,25734,14336,19271,11639,9294,23962,11701,14735,18753,19598,17536,14586,21421,16597,18365,11351,27181,9068,14000,14651,20418,18527,13994,11605,14823,16786,13658,16643,24657,24758,19457,26586,13744,20482,17321,20435,13051,18456,17329,27450,12522,18785,10857,10086,25424,11893,17026,15747,16774,12287,19627,16553,17420,13112,24314,10251,17351,15992,18857,17380,14624,11684,12677,17923,14135,15754,30232,12555,11828,19214,16431,21447,24298,18710,19131,24540,13000,18373,12696,9556,21008,11754,15166,18651,18940,12661,22563,18344,18332,12028,27578,9504,15088,14527,22524,17683,14296,12239,13008,14869,14612,19080,24507,12619,28892,19678,29446,22799,16447,12827
1966,9,12950,14128,12908,9361,10209,8836,9767,12436,7839,9594,11463,11817,10463,11410,12022,9582,12057,8627,15461,8577,10619,8503,13844,10152,9240,8631,9410,10099,8681,11507,11781,13461,11845,12339,8141,13774,10577,11921,9063,16562,14784,13238,8069,9865,9458,10380,12808,9415,10694,10053,10515,11336,10549,9049,11026,9123,13937,7618,10989,9046,16249,11459,11263,9652,8784,10860,8688,13420,12934,9033,7642,13047,10452,12507,15002,15910,12765,12122,9149,9887,8633,11088,11500,8465,9851,11207,11194,10473,11853,9717,11815,8755,14354,7728,10816,8599,15576,12706,9745,8996,9621,9366,8391,12835,11754,9822,15659,11071,12449,15285,9525,8787
1966,10,16795,13154,9241,7932,8048,11304,14602,10169,10488,8240,13285,10673,7780,12932,9113,7786,11602,8773,13754,9645,8661,9055,18354,15187,9105,10761,11975,10202,7071,15881,8642,12532,11992,9835,9890,13180,8669,8987,6886,16127,12207,9531,8941,7588,9428,13374,9591,8775,8406,8116,7937,11773,8168,7580,11471,8679,11926,9744,12043,9047,17106,13203,8850,12162,11333,10393,7070,15565,8842,10337,7711,10860,10101,11428,13690,16759,12728,8959,7354,7830,11029,13794,9353,12445,8077,9730,8184,11785,8794,7987,11090,7869,12369,9794,15112,8424,19718,13821,9435,13062,12542,9316,7224,13383,8488,10131,14709,13568,9328,14483,9455,6791
1966,11,13792,11718,8185,8565,8016,9256,12584,9605,10213,8590,16744,9586,7764,16902,8738,7113,11201,8706,13144,12927,16042,11155,16414,11849,9782,12312,12099,10627,7673,13943,8389,14771,13211,9353,8444,15261,10976,11614,6811,14420,11522,8589,7482,8399,9934,13794,10718,11254,8935,10451,7697,16984,8515,7024,11481,10042,12285,14485,13558,11985,14443,11666,11107,14503,10742,11267,7631,14603,8314,9238,9814,13927,10142,11671,15750,12679,11874,8001,8129,8555,9719,11894,10144,10925,8535,11298,8019,13793,8635,7183,11355,9632,13004,13007,12836,11035,16314,11775,10654,12546,11724,11012,7686,15425,8020,10684,17704,13581,10561,16475,11013,6841
1966,12,14775,11146,9113,8347,8813,9932,10883,9477,11533,8610,15046,9627,7813,15937,8580,7246,12265,9702,13320,9633,11328,12068,15444,10973,9264,10574,10202,10502,7793,13294,7826,14729,11267,8848,9433,14123,9095,10034,6918,15186,12023,8844,8767,9876,9392,11416,11488,10054,8431,10314,7693,17885,8107,7007,11422,10220,11547,10832,12026,10800,13408,10701,9548,11266,9121,11073,7823,12688,7498,9763,8162,12650,9508,11445,14495,15316,10937,8583,7784,12275,9105,11602,9990,10538,8243,11190,7755,15670,8246,7155,12440,11025,12569,10547,12521,13004,16176,10973,10254,11261,10887,9996,8046,13486,7663,10126,16181,11760,9219,13930,9412,6935
1967,1,13226,10717,8679,9349,10451,8628,10434,9140,10176,9401,13047,9191,7399,13668,7934,6627,10173,12476,11836,9419,11382,10657,14247,10771,9436,9023,8908,9993,8267,13275,8232,11686,10411,8067,9103,11895,9566,10098,6674,15006,10606,10054,9005,10002,8791,11084,9304,9624,11105,9172,7605,16401,7999,6599,10365,10175,10757,10486,15942,10868,12793,11739,9932,10068,7898,11506,8013,12941,7772,8941,8742,10712,9239,11127,12610,12311,11068,7867,9901,9419,8231,11137,9389,12559,11208,10517,7511,13906,8108,6920,10395,10960,10998,10361,13128,10564,14072,10770,10128,9597,9129,10819,8825,12941,7571,9597,12991,10511,8274,11962,9369,6615
1967,2,13823,10568,9248,9107,8443,10346,13819,8468,9429,14436,13625,10216,8948,17823,7616,7429,10722,9819,11358,9108,12863,9843,12571,13171,11930,8482,8534,14479,12403,11921,9692,10687,10654,7979,9250,12318,9397,9710,6541,14518,10300,9027,8388,8577,10742,15309,9010,9572,11031,10023,7802,16837,7562,8650,10348,9192,9840,9656,14153,9820,11240,11742,12803,9393,8283,12368,11969,13269,9626,10101,8491,10918,10163,10283,11832,11447,10591,8499,8351,8788,9424,13745,8499,9994,11770,9800,9452,15054,7580,7456,10325,10047,9899,9974,16260,10380,13160,13388,10259,9169,9111,11482,10249,12513,9361,9219,11772,10281,8217,11986,10353,6472
1967,3,15326,14335,13541,9452,10101,18038,20364,9190,10711,10790,19585,11015,9711,29556,8067,9051,14010,11181,11468,10216,18236,12189,15367,18799,12490,10017,9159,21132,12958,13758,10678,11035,11461,9197,9650,15735,14204,13252,8711,18858,11203,10595,9632,10293,14499,28860,9932,10917,10181,11471,13588,30541,8316,9669,11870,12251,12178,11002,18191,15980,12660,16669,13616,11380,8065,19165,11528,19096,8789,12027,9012,15115,12004,12279,12947,14413,12691,12379,10439,10511,17154,20338,9598,11250,10381,10488,12045,25312,8314,9899,12547,10807,10408,11159,17186,11315,14579,15094,12975,10639,8646,22488,12743,15074,11827,10910,13752,12886,9262,14335,10528,9306
1967,4,25792,22819,14550,12774,14043,21399,46446,14609,15848,12876,21156,15272,16295,51893,10249,15512,22773,22078,17459,13597,21107,14560,19716,28518,19498,14113,12112,33801,25691,15751,14116,20366,14081,12663,13866,19023,20054,16762,10262,30443,19394,13808,12628,13163,20930,48445,13073,15897,12779,15241,20470,43892,11728,11398,19906,23375,14337,14997,21695,19120,18541,23149,18069,13634,11345,42792,21942,21792,13075,13475,15558,19794,18870,20976,19479,27704,16453,14815,13423,15131,24498,48565,13796,14059,12892,13063,13750,40607,9202,12303,18332,24569,13740,14207,25819,15440,19043,27816,20222,12420,11381,33250,20283,22266,14125,12589,21016,19991,12953,25658,18587,13927
1967,5,49534,51206,33788,34897,27577,50940,99400,28229,36120,34508,42136,34237,27374,64236,16246,27026,43131,47790,34872,25694,35439,25851,50139,52931,42214,32572,22634,51635,48996,54648,37498,49200,34140,33038,39457,44598,42917,42923,32024,44846,51426,30038,28280,28226,49312,87410,24083,53078,30588,28879,34032,63083,17951,22722,34623,45460,34935,26221,34827,28677,39827,48239,31538,33577,23458,62844,41383,45035,26677,41592,44254,42325,40438,44367,40785,43593,44201,35279,30916,30211,39042,68144,28621,42467,24211,30424,21729,64812,17856,22619,50451,47180,29656,24730,38760,25651,54916,42651,39539,30272,27462,59183,34034,37792,24519,30095,41343,45867,30968,47301,39591,22984
1967,6,116500,73451,66169,62447,35047,78596,143366,48343,70689,39998,60200,96015,48870,100248,37498,54975,78469,87260,78759,34973,83388,50527,78606,76811,73194,49586,29783,101516,60427,57180,50532,57938,77556,42347,66520,64394,98201,126160,32985,112296,72541,70340,79884,43509,76981,124217,47597,69981,45047,51795,54120,106353,32109,53821,82595,81339,87701,38606,72442,52093,86215,91955,66578,48410,30683,107901,68789,73019,64982,62467,59600,69227,62265,103210,53127,77580,103064,70292,57347,38957,74039,151803,50348,75947,44871,60094,61746,94494,38003,59279,83760,91137,84874,38669,66622,44697,72421,94896,68309,48071,26590,135111,79469,66377,58750,75514,58972,69334,38914,67840,76365,36108
1967,7,96600,73196,74235,52748,21540,41504,72142,27417,34796,16410,26403,38771,36483,85596,25116,36461,43140,65103,52812,21261,46855,29668,31897,54123,30559,25354,15609,102461,67011,49099,24203,27639,36757,16257,26139,49628,50179,65051,14479,87549,81110,64277,45942,17796,39129,88378,28242,29400,16683,37613,24454,78766,24148,37237,48561,68615,53294,15958,45188,26606,39049,47369,46543,23307,16742,85434,76989,39944,23760,27847,29452,42092,69487,72161,52821,114260,65948,67885,54610,20067,48358,81223,25187,29369,17934,35793,31793,98073,22694,35263,38396,63448,58167,17172,45410,38162,40073,50223,31129,24416,13909,81309,74386,54403,25776,29881,25504,31355,18443,38663,58836,14394
1967,8,33400,25219,22970,16787,11000,15505,24503,10859,11040,8217,14720,13265,12815,26728,11429,13090,16614,24119,22810,9705,17742,13181,12514,14263,13340,12249,9307,43736,23227,18967,10590,11666,13877,9410,11661,20821,22280,22842,8231,34705,25435,24350,15224,9710,14331,29399,12005,10607,8668,12974,10703,28906,11645,13780,18358,28730,23760,8808,17737,12848,12602,12997,16530,11897,9926,34969,23271,16264,10933,11169,12466,18345,27047,22945,19437,45960,21188,22571,17768,10357,16661,25784,10693,10376,8671,12518,12243,29695,10746,13450,16269,22195,23364,9354,18380,14010,12739,14523,13470,12236,8509,35150,20019,19485,11119,11739,11867,11631,9772,16677,22875,8492
1967,9,16616,13857,15758,9974,8217,11128,11435,8403,8208,6291,11700,8750,8061,12369,7800,9201,9148,12140,12229,8561,10958,8727,8570,8750,10171,8668,7316,25145,10295,10924,7510,8096,9715,6996,9244,11909,13871,14805,7152,19369,14339,16271,8993,7995,12043,13251,8943,8128,6350,8682,7650,12327,8062,9972,10078,12508,13499,8410,10470,8226,9006,9214,11554,8944,6752,22670,10119,10294,8489,8043,8677,10525,13721,14368,13383,21173,13395,12636,9912,8203,12207,13433,8260,8733,6344,9683,7961,13030,7622,9288,9201,11030,12461,8489,10539,8997,8337,8633,9976,8439,6737,22422,10032,11414,7662,9225,8138,9777,7548,10723,13154,6976
1967,10,16331,10812,19782,7663,6785,12034,10422,16416,7855,7001,10951,8917,7935,10294,8861,12757,7609,9291,12510,6741,9290,7569,8400,9747,11889,9656,7207,25643,9861,8718,10953,6404,9095,7023,8768,9612,10764,14437,6552,16468,10394,21718,7505,6432,13556,10939,15739,7946,6376,8800,7800,10845,7299,11615,7317,9751,13090,7050,10161,7540,7660,9226,16143,12798,6727,26570,8237,16649,10213,9136,10844,10595,11357,14955,11337,18831,10681,22167,7998,6864,13688,10249,12525,7515,6609,7691,7141,10239,8535,10882,7175,8472,13374,7262,14293,7207,8031,9720,13262,12426,6516,26459,7773,11268,10702,8218,7949,8191,7356,10386,11197,6828
1967,11,12818,9811,20365,7125,6329,13367,9670,18984,9693,7863,15386,9007,9199,12378,8955,12658,7519,9391,13883,8658,15804,7743,7330,11357,16245,13678,7895,18883,9420,16867,9342,10483,9663,6426,10276,15495,9635,14354,6500,13130,10504,19401,7450,6422,13104,10675,17844,9306,9134,11360,8823,12201,9170,12106,8097,9108,14547,7894,15567,7903,7140,12056,17246,12829,7836,17902,9574,14627,9974,9285,10601,12675,9772,15635,11332,15185,10079,21068,7604,6479,13498,11546,16473,10815,8046,10462,9148,12349,9024,11308,8087,8780,12841,7239,14614,8268,7204,11113,15536,12433,7862,17758,9774,16745,9608,9503,9942,8887,6481,16330,9601,6763
1967,12,13045,9363,19244,7600,7669,14055,10241,16905,9690,6900,12491,8734,8520,10334,8737,12186,7310,9799,11994,7166,10071,9163,7519,9901,11980,12667,6933,15413,9056,12500,8864,8757,10402,7782,9385,13090,8803,13813,6614,12065,9337,18096,7731,6500,12661,10766,17995,9869,6487,9756,8210,11830,8642,11035,7025,10210,12369,7502,11709,8415,7027,10680,14258,11907,6800,14770,8153,14225,8845,7816,11067,14504,9113,14163,11215,15372,9688,17721,7573,7061,13824,11077,15837,11133,6786,9309,7841,10978,8426,10075,6828,8732,12169,7562,12649,7850,6979,10041,12485,13024,6662,14800,8347,12199,8995,7709,9385,9882,7606,13464,9447,6878
1968,1,12313,8984,15679,7892,7221,11901,9627,18351,8251,6659,11039,7134,8098,11665,8632,10288,6908,9009,16847,7531,10119,8319,6841,9147,11230,10713,6613,13173,8039,15621,9560,10804,11436,10494,9144,11180,8495,12142,6674,14799,9142,15355,8068,7447,11071,11005,15561,8080,6444,12093,7626,10906,8378,10380,7444,8961,12255,8103,10378,7932,6712,9617,12282,11272,6204,12911,7615,16391,9339,7895,9646,11216,9106,12767,9280,13354,8925,16110,7573,7244,11965,11419,15344,8405,6437,11428,7652,10935,9087,10826,7369,8850,17967,7819,11776,9707,7015,9491,11284,11468,6151,12790,7552,15158,10389,8515,13418,11916,14174,11807,9171,7526
1968,2,12217,8508,15219,8193,8653,12943,12434,16361,9920,8121,11133,7444,7938,10931,10834,11468,8731,9813,13888,8358,9628,10551,7750,10147,14697,11012,7003,13453,8487,19629,11171,11329,10041,11350,8945,11263,8879,11410,6996,12495,8935,14513,8310,8419,11521,12040,15184,9676,7561,14479,7926,10189,10350,10335,8409,11221,15064,9106,11010,10011,7704,11164,14670,10840,6354,13149,8075,21509,10517,7982,9147,11736,8905,11605,9976,12990,8937,15541,7832,8815,11783,12065,14343,10260,7096,14695,7484,10017,10083,9929,8393,11278,13568,8746,11393,10316,8115,10349,14050,10967,6376,12453,8334,19787,11574,8047,12344,10398,10199,12016,9060,7393
1968,3,12230,10412,15560,9028,9250,17594,12981,20983,9620,10169,12346,7708,9161,13194,13957,11015,13093,15599,13450,11743,9241,17699,9394,10960,15781,11264,7348,16617,10498,35243,12661,13004,12127,10879,10547,11893,8989,11075,8300,13407,10912,15192,8261,9854,13789,16615,18886,10633,9157,21428,11131,12587,12726,10136,11493,15368,13146,9285,10717,14840,8806,11015,14936,13943,7188,16310,10681,31366,12532,9819,9329,11801,9980,11573,10955,15498,10761,16240,9863,9417,14961,12567,18262,9779,8420,24221,9469,12360,13307,9803,10114,12536,14573,10501,10911,12872,9736,10624,17608,11383,7505,15050,10714,23204,13655,10321,13829,10617,10227,12380,9597,8343
1968,4,16591,19727,20125,11302,11349,22607,28316,34447,18952,14610,14512,10962,19241,16403,15268,19539,17681,19454,29067,14883,14380,26110,14377,15178,25787,13002,11327,24890,13308,59452,14282,17609,20077,14024,14324,16153,15282,13462,13102,23052,15803,20014,13340,17242,24472,19610,38026,18194,15571,50404,15141,15241,16817,17073,18154,16388,31553,14032,14809,25519,11669,18798,27284,14635,10538,19895,14374,63723,13557,13310,15610,14279,12172,14947,12777,24288,15854,20086,13497,13360,35775,23237,32926,17352,14964,43862,15026,20045,16449,21491,18360,17560,21099,13905,14652,25439,16517,14528,29955,15542,11070,22088,13592,54344,17100,13844,20258,24652,16256,14900,12640,10972
1968,5,49872,32114,44214,33760,31679,59431,56196,43508,47906,28128,43008,28213,38759,30132,26715,65228,33916,30089,65366,33353,41229,50529,26822,28991,71671,37391,18594,33835,31564,74710,29124,59719,51883,46832,33816,35356,34245,22607,24903,53721,28093,44142,28294,33913,52799,47685,51765,40130,26178,87014,30382,32434,29279,58725,30564,31605,71474,41217,35039,47175,27616,27153,65060,34449,18654,46296,26876,58423,27008,23750,38462,23194,23937,26075,38427,69395,26157,32810,24305,25554,61123,45810,59697,43154,20321,75843,30941,32065,30899,57203,36070,37547,63413,40427,43436,42638,31144,22784,68551,32092,17621,33258,23600,81807,29004,21946,43166,56947,46085,31753,26053,17386
